日期, 成交量,開盤,最高,最低,收盤,漲跌
2008/1/29,962.73,7593.71,7603.38,7447.44,7576.42,0
2008/1/30,1114.39,7604.29,7667.07,7507.52,7543.5,-32.92
2008/1/31,1245.48,7528.18,7579.43,7400.74,7521.13,-22.37
2008/2/1,1235.8,7613.58,7706.03,7583.65,7673.99,152.86
2008/2/12,1138.68,7568.3,7619.98,7530.37,7553.3,-120.69
2008/2/13,994.14,7644.8,7655.89,7533.6,7550.55,-2.75
2008/2/14,1149.87,7711.45,7865.28,7707,7865.28,314.73
2008/2/15,1083.34,7766.49,7888.15,7761.93,7876.37,11.09
2008/2/18,1032.8,7925.3,7988.02,7872.71,7890.9,14.53
2008/2/19,1214.24,7985.47,8024.41,7932.79,8024.41,133.51
2008/2/20,1140.83,8000.12,8040.83,7855.48,7894.47,-129.94
2008/2/21,1206.82,7982.35,8085.93,7972.13,8085.93,191.46
2008/2/22,1316.88,8013.35,8108.71,7986.97,8108.71,22.78
2008/2/25,1658.61,8228.92,8307.75,8228.92,8286.31,177.6
2008/2/26,1751.98,8379.55,8386.54,8258.87,8307.67,21.36
2008/2/27,1777.8,8401.12,8462.08,8362.94,8462.08,154.41
2008/2/29,1673.1,8367.45,8473.71,8367.45,8412.76,-49.32
2008/3/3,1350.82,8213.7,8265.85,8147.27,8262.87,-149.89
2008/3/4,1657.83,8279.02,8471.07,8279.02,8470.11,207.24
2008/3/5,1736.99,8493.97,8559.59,8439.35,8483.95,13.84
2008/3/6,1893.91,8559.08,8658.64,8526.37,8658.64,174.69
2008/3/7,1755.13,8537.24,8624.65,8513.24,8531.38,-127.26
2008/3/10,1462.48,8500.81,8507.29,8286.57,8299.37,-232.01
2008/3/11,1274.24,8206.74,8381.6,8206.74,8381.6,82.23
2008/3/12,1472.36,8577.85,8577.85,8424.1,8435.3,53.7
2008/3/13,1122.29,8408.46,8447.98,8198.77,8210.99,-224.31
2008/3/14,1096.43,8293.12,8315.23,8120.49,8161.39,-49.6
2008/3/17,1185.13,8041.31,8053.08,7900.8,8005.46,-155.93
2008/3/18,1025.83,8039.29,8082.57,7955.48,8057.82,52.36
2008/3/19,1229.57,8215.8,8233.47,8142.73,8179.35,121.53
2008/3/20,1461.27,8151.53,8343.38,8124.67,8337.62,158.27
2008/3/21,1724.03,8453.56,8539.91,8412.52,8524.99,187.37
2008/3/24,2714.76,9049.23,9049.23,8781.02,8865.35,340.36
2008/3/25,2024.57,8853.78,8899.26,8761.01,8795.09,-70.26
2008/3/26,1838.23,8776.19,8842.52,8712.39,8768.02,-27.07
2008/3/27,1613.55,8698.16,8708.92,8559.1,8605.95,-162.07
2008/3/28,1558.48,8591.91,8668.22,8564.03,8623.48,17.53
2008/3/31,1395.38,8605.9,8627.53,8499.03,8572.59,-50.89
2008/4/1,1319.66,8593.2,8608.95,8419.72,8419.72,-152.87
2008/4/2,1469.71,8578.59,8619.78,8519.67,8605.32,185.6
2008/4/3,1296.03,8593.85,8621.59,8555.62,8596.34,-8.98
2008/4/7,1349.6,8638.63,8729.79,8619.99,8729.79,133.45
2008/4/8,1340.28,8717.06,8725.69,8672.85,8672.85,-56.94
2008/4/9,1353.43,8684.66,8759.75,8628.62,8667.93,-4.92
2008/4/10,1314.67,8682.1,8829.4,8681.89,8829.4,161.47
2008/4/11,2037.94,8872.65,8937.12,8840.04,8909.58,80.18
2008/4/14,1746.16,8877.47,8928.87,8839.12,8892.68,-16.9
2008/4/15,1687.79,8931.08,8951.56,8885.32,8924.78,32.1
2008/4/16,2108.68,9007.63,9068.97,8981.91,9066.04,141.26
2008/4/17,2395.56,9185.58,9194.86,9063.69,9090.43,24.39
2008/4/18,1811.72,9092.93,9123.07,9025.01,9074.34,-16.09
2008/4/21,1652.32,9156.77,9160.1,9047.66,9083.32,8.98
2008/4/22,1380.62,9067.9,9081.29,8997.02,9037.25,-46.07
2008/4/23,1836.19,9032.61,9079.43,8951.53,9008.49,-28.76
2008/4/24,1499.99,9025.47,9064.15,8974.79,8990.33,-18.16
2008/4/25,1500.36,9053.3,9062.97,8945.22,8947.83,-42.5
2008/4/28,1457.05,8965.73,9079.6,8953.95,9079.6,131.77
2008/4/29,1485.46,9056.16,9077.77,8891.74,8891.74,-187.86
2008/4/30,1488.85,8917.62,8962.99,8882.57,8919.92,28.18
2008/5/2,1783.22,8998.06,9010.71,8950.28,8963.63,43.71
2008/5/5,1570.33,8968.54,8976.22,8814.48,8837.07,-126.56
2008/5/6,1356.04,8852.2,8862.5,8782.96,8857.37,20.3
2008/5/7,1544.24,8919.93,8977.9,8902.19,8926.34,68.97
2008/5/8,1371.82,8865.73,8880.71,8806.99,8866.62,-59.72
2008/5/9,1321.53,8895.05,8896.31,8792.39,8792.39,-74.23
2008/5/12,1071.05,8808.59,8838.99,8754.27,8830.05,37.66
2008/5/13,1388.2,8894.94,8995.35,8859.24,8989.53,159.48
2008/5/14,1427.88,9038.85,9056.8,8994.17,9018.42,28.89
2008/5/15,1698.82,9093.21,9158.95,9087.95,9157.18,138.76
2008/5/16,1814.21,9211.21,9241.52,9171.39,9197.41,40.23
2008/5/19,1508.13,9249.57,9295.2,9207.27,9295.2,97.79
2008/5/20,1785.06,9309.95,9309.95,9057.31,9068.89,-226.31
2008/5/21,1387.94,9036.57,9079.91,8973.15,9015.57,-53.32
2008/5/22,1422.56,8898.94,9008.03,8878.06,9008.03,-7.54
2008/5/23,1489.49,9007.21,9050.78,8834.73,8834.73,-173.3
2008/5/26,1180.87,8808.74,8811.07,8706.78,8707.83,-126.9
2008/5/27,973.01,8779.34,8789.77,8723.72,8778.39,70.56
2008/5/28,1121.29,8826.94,8834.52,8665.73,8665.73,-112.66
2008/5/29,1168.11,8773.81,8794.02,8675.71,8684.92,19.19
2008/5/30,1635.3,8762.3,8765.99,8548.32,8619.08,-65.84
2008/6/2,975.77,8638.48,8724.47,8631.46,8724.47,105.39
2008/6/3,986.59,8664.66,8693.48,8558.46,8579.43,-145.04
2008/6/4,857.34,8594.88,8635.94,8562.13,8627.8,48.37
2008/6/5,1023.65,8649.72,8745.9,8520.8,8738.46,110.66
2008/6/6,1046.78,8802.51,8809.33,8745.35,8745.35,6.89
2008/6/9,821.27,8522.37,8596.23,8514.93,8587.96,-157.39
2008/6/10,1176.4,8581.99,8602.11,8370,8370,-217.96
2008/6/11,1075.21,8402.31,8423.42,8297.92,8345.59,-24.41
2008/6/12,1252.38,8212.34,8216.43,8053.07,8062.31,-283.28
2008/6/13,1018.82,8119.49,8161.64,8042.89,8105.59,43.28
2008/6/16,844.52,8191.22,8227.39,8139.84,8169.77,64.18
2008/6/17,857.81,8182.35,8203.98,8067.96,8201.79,32.02
2008/6/18,825.34,8158.64,8253.85,8148.61,8217.58,15.79
2008/6/19,831.69,8075.26,8107.2,8044.66,8047.74,-169.84
2008/6/20,957.26,8088.38,8088.38,7897.97,7902.44,-145.3
2008/6/23,814.57,7767.59,7916.92,7749.62,7876.49,-25.95
2008/6/24,933.33,7888.75,7928.41,7738.12,7738.12,-138.37
2008/6/25,1095.86,7751.12,7855.06,7679.08,7855.06,116.94
2008/6/26,954.75,7872.56,7904.9,7801.52,7811.8,-43.26
2008/6/27,1228.33,7489.97,7586.5,7466.2,7548.76,-263.04
2008/6/30,906.95,7602.51,7604.42,7479.21,7523.54,-25.22
2008/7/1,865.59,7528.54,7569.18,7407.98,7407.98,-115.56
2008/7/2,1040.69,7386.28,7485.28,7351.74,7353.86,-54.12
2008/7/3,1211.16,7190.75,7439.47,7115.07,7394.1,40.24
2008/7/4,987.5,7405.34,7416.25,7226.84,7228.41,-165.69
2008/7/7,741.01,7207.92,7343.63,7179.24,7341.11,112.7
2008/7/8,1054.65,7274.94,7274.94,7016.21,7051.85,-289.26
2008/7/9,1177.82,7153.68,7225.6,7042.46,7048.25,-3.6
2008/7/10,951.32,7028.63,7141.02,6976.6,7075.65,27.4
2008/7/11,1094.35,7095.76,7258.31,7044.48,7244.76,169.11
2008/7/14,951.98,7214.21,7270.49,7140.47,7156.96,-87.8
2008/7/15,1080.3,7022.98,7036.42,6832.3,6834.24,-322.72
2008/7/16,1010.59,6846.02,6867.73,6708.46,6710.64,-123.6
2008/7/17,1065.62,6892.35,6976.96,6859.97,6974.51,263.87
2008/7/18,1193.24,7075.5,7075.5,6782.2,6815.32,-159.19
2008/7/21,978.94,6991.71,7097.65,6991.71,7085.67,270.35
2008/7/22,887.53,7029.84,7098.68,6998.13,7065.65,-20.02
2008/7/23,1337.73,7194.22,7330.83,7177.73,7309.83,244.18
2008/7/24,1219.11,7357.15,7368.08,7294.13,7368.08,58.25
2008/7/25,878.35,7213.32,7234.12,7170.36,7233.62,-134.46
2008/7/29,872.5,7052.58,7052.58,6958.89,7014.47,-219.15
2008/7/30,862.27,7147.26,7151.33,7049.58,7070.35,55.88
2008/7/31,928.35,7135.04,7172.48,6965.08,7024.06,-46.29
2008/8/1,711.22,6920.75,7008,6903.85,7002.54,-21.52
2008/8/4,611.06,6947.25,7010.93,6927.31,6977.36,-25.18
2008/8/5,999.45,7005.17,7005.17,6809.96,6813.4,-163.96
2008/8/6,1156.22,6941.5,7026.24,6921.97,7026.24,212.84
2008/8/7,1001.86,7022.28,7082.36,6993.2,7024.58,-1.66
2008/8/8,1291.42,7000.75,7216.58,7000.75,7209.04,184.46
2008/8/11,1358.63,7313.08,7357.69,7278.9,7325.62,116.58
2008/8/12,1228.39,7337.67,7337.67,7260.12,7293.8,-31.82
2008/8/13,1127.55,7272.49,7311.3,7213.11,7292.34,-1.46
2008/8/14,1006.96,7265.01,7353.31,7253.63,7326.07,33.73
2008/8/15,1003.05,7374.38,7376.69,7181.69,7196.5,-129.57
2008/8/18,831.41,7189.68,7213.69,6996.78,7000.74,-195.76
2008/8/19,835.78,6876.23,6998.24,6849.83,6978.6,-22.14
2008/8/20,827.58,6927.46,7053.56,6898.29,7040.9,62.3
2008/8/21,744.1,6989.94,7017.1,6918.48,6918.48,-122.42
2008/8/22,791.52,6966.12,6994.8,6837.25,6911.64,-6.84
2008/8/25,659.44,6974.07,7050.31,6935.59,7030.72,119.08
2008/8/26,599.08,6945.14,6980.85,6917.31,6964.6,-66.12
2008/8/27,947.83,6950.88,7106.64,6929.87,7080.97,116.37
2008/8/28,996.75,7090.32,7127.84,7025.3,7033.37,-47.6
2008/8/29,911.22,7092.85,7111.7,7021.32,7046.11,12.74
2008/9/1,890.75,6967.22,6967.22,6801.22,6813.09,-233.02
2008/9/2,924.34,6802.96,6811.57,6675.09,6699.82,-113.27
2008/9/3,919.8,6706.87,6748.52,6552.1,6584.93,-114.89
2008/9/4,914.81,6534.67,6603.1,6384.14,6412.63,-172.3
2008/9/5,970.37,6227.07,6347.47,6211.35,6307.28,-105.35
2008/9/8,828.78,6560.73,6668.45,6548.36,6658.69,351.41
2008/9/9,867.87,6598.61,6598.61,6407.75,6424.77,-233.92
2008/9/10,936.99,6396.28,6497.72,6396.28,6458.01,33.24
2008/9/11,857.77,6438.49,6438.49,6249.52,6251.95,-206.06
2008/9/12,919.13,6338.61,6354.68,6171.35,6310.68,58.73
2008/9/15,732.29,6198.3,6202.14,6020.7,6052.45,-258.23
2008/9/16,827.25,5748.17,5851.9,5724.52,5756.59,-295.86
2008/9/17,1029.27,5953.88,6027.29,5747.3,5800.87,44.28
2008/9/18,954.88,5558.05,5681.83,5530.19,5641.95,-158.92
2008/9/19,1055.87,5910.76,5982.64,5858.19,5970.38,328.43
2008/9/22,1014.11,6156.86,6156.86,6032.16,6110.6,140.22
2008/9/23,906.31,6016.56,6182.21,6011.71,6182.21,71.61
2008/9/24,930.18,6136.98,6198.48,6100.33,6132.6,-49.61
2008/9/25,731.95,6056.7,6164.59,6028.77,6060.83,-71.77
2008/9/26,866.85,6095.14,6095.14,5881.58,5929.63,-131.2
2008/9/30,697.59,5534.72,5719.28,5534.72,5719.28,-210.35
2008/10/1,630.04,5854,5854,5727.72,5764.01,44.73
2008/10/2,666.36,5764.48,5840.09,5672.39,5703.72,-60.29
2008/10/3,673.54,5611.51,5747.73,5558.35,5742.23,38.51
2008/10/6,604.49,5566.56,5590.52,5505.7,5505.7,-236.53
2008/10/7,593.96,5352.9,5539.31,5352.08,5524.66,18.96
2008/10/8,669.8,5374.27,5411.72,5206.4,5206.4,-318.26
2008/10/9,751,5183.43,5295.05,5130.71,5130.71,-75.69
2008/10/13,451.12,4996.06,5025.73,4971.36,5020.44,-110.27
2008/10/14,676.42,5321.25,5321.25,5277.3,5291.56,271.12
2008/10/15,535.26,5225.05,5246.26,5178.68,5246.26,-45.3
2008/10/16,287.93,5069.07,5085.97,5069.07,5075.97,-170.29
2008/10/17,555.52,4993.79,5024.43,4924.73,4960.4,-115.57
2008/10/20,413.45,4845.31,4931.84,4805.68,4931.84,-28.56
2008/10/21,679.6,4988.85,5045.45,4890.32,4942.72,10.88
2008/10/22,471.58,4843.71,4955.61,4839.17,4862.59,-80.13
2008/10/23,258.13,4706.13,4730.51,4706.13,4730.51,-132.08
2008/10/24,257.74,4599.13,4603.56,4579.62,4579.62,-150.89
2008/10/27,359.81,4301.33,4391.95,4301.33,4366.87,-212.75
2008/10/28,719.92,4160.53,4425.9,4110.09,4399.97,33.1
2008/10/29,799.13,4622.55,4622.55,4395.61,4406.52,6.55
2008/10/30,678.27,4448.51,4684.11,4448.51,4683.64,277.12
2008/10/31,869.95,4707.75,4911.8,4659.67,4870.66,187.02
2008/11/3,782.93,4925.74,5010.57,4836.51,4995.06,124.4
2008/11/4,744.86,4991.25,5015.12,4876,4992.63,-2.43
2008/11/5,839.39,5077.01,5095.98,4965.4,4978.26,-14.37
2008/11/6,569.59,4699.09,4741.14,4688.11,4694.12,-284.14
2008/11/7,672.96,4468.08,4777.23,4468.08,4742.33,48.21
2008/11/10,573.98,4711.61,4772.32,4657.47,4740.27,-2.06
2008/11/11,556.06,4652.63,4706.18,4593.86,4638.57,-101.7
2008/11/12,462.94,4587.2,4673.33,4545.86,4615.57,-23
2008/11/13,493.98,4425.25,4438.82,4374.64,4437.83,-177.74
2008/11/14,513.66,4537.43,4541.35,4422.75,4452.7,14.87
2008/11/17,439.35,4362.53,4475.93,4362.53,4439.8,-12.9
2008/11/18,491.28,4366.34,4376.28,4265.05,4305.18,-134.62
2008/11/19,490.94,4266,4320.85,4226.49,4284.09,-21.09
2008/11/20,451.06,4120.51,4191.37,4089.93,4089.93,-194.16
2008/11/21,519.72,3962.69,4194.71,3955.43,4171.1,81.17
2008/11/24,458.94,4158.76,4172.49,4081.66,4160.54,-10.56
2008/11/25,571.05,4280.43,4323.94,4220.97,4266.49,105.95
2008/11/26,451.21,4265.65,4315.08,4244.05,4271.8,5.31
2008/11/27,622.57,4348.49,4472.07,4348.49,4453.75,181.95
2008/11/28,579.2,4444.37,4476.33,4419.03,4460.49,6.74
2008/12/1,670.6,4436.12,4567.76,4418.24,4518.43,57.94
2008/12/2,542.66,4310.5,4356.98,4292.08,4356.98,-161.45
2008/12/3,595.68,4346.05,4379.25,4289.13,4307.26,-49.72
2008/12/4,538.07,4347.66,4347.66,4209.91,4254.96,-52.3
2008/12/5,401.86,4213.07,4261.32,4190.02,4225.07,-29.89
2008/12/8,643.08,4278.61,4424.09,4278.61,4418.33,193.26
2008/12/9,830.75,4479.14,4524.38,4456.44,4472.66,54.33
2008/12/10,926.26,4470.73,4658.87,4470.73,4658.87,186.21
2008/12/11,961.34,4665.04,4694.4,4617.17,4655.57,-3.3
2008/12/12,904.22,4600.97,4654.75,4401.05,4481.27,-174.3
2008/12/15,712.91,4604.5,4676.46,4588.14,4613.72,132.45
2008/12/16,586.02,4570.52,4616.89,4532.41,4616.89,3.17
2008/12/17,947.54,4706.23,4725.06,4628.22,4648.02,31.13
2008/12/18,623.69,4674.36,4694.81,4625.69,4694.81,46.79
2008/12/19,709.65,4661.69,4723.7,4622.49,4694.52,-0.29
2008/12/22,674.2,4735.17,4750.96,4535.54,4535.54,-158.98
2008/12/23,513.29,4517.05,4523.13,4359.55,4405.86,-129.68
2008/12/24,428.52,4330.42,4439.13,4325.46,4423.09,17.23
2008/12/25,298.15,4430.1,4434.43,4385.78,4413.45,-9.64
2008/12/26,300.86,4398.53,4466.75,4396.26,4425.08,11.63
2008/12/29,237.56,4429.35,4429.35,4381.49,4416.16,-8.92
2008/12/30,506.18,4463.3,4602.21,4463.3,4589.04,172.88
2008/12/31,532.52,4627.98,4627.98,4537.52,4591.22,2.18
2009/1/5,671.14,4725.26,4778.52,4687.57,4698.31,107.09
2009/1/6,817.15,4719.54,4754.88,4679.43,4727.26,28.95
2009/1/7,970.43,4780.44,4817.44,4752.91,4789.84,62.58
2009/1/8,764.81,4670.62,4687.4,4532.74,4535.79,-254.05
2009/1/9,597.87,4515.1,4546.71,4472.45,4502.74,-33.05
2009/1/10,434.2,4450.52,4500.02,4441.09,4467.53,-35.21
2009/1/12,560.76,4487.68,4523.01,4431.04,4453.9,-13.63
2009/1/13,499.26,4442.38,4532.36,4423.14,4532.36,78.46
2009/1/14,609.45,4538.25,4579.24,4521.47,4521.47,-10.89
2009/1/15,543.9,4350.49,4351.47,4315.62,4320.77,-200.7
2009/1/16,469.87,4374.78,4382.43,4313.19,4353.7,32.93
2009/1/17,337.05,4382.86,4382.86,4354.18,4366.1,12.4
2009/1/19,356.5,4389.08,4398.53,4366.19,4366.76,0.66
2009/1/20,459.21,4304.35,4304.35,4242.61,4242.61,-124.15
2009/1/21,492.35,4164.68,4265.33,4164.19,4247.97,5.36
2009/2/2,504.42,4277.1,4285.12,4240.08,4259.98,12.01
2009/2/3,597.16,4300.56,4389.87,4295.26,4372.81,112.83
2009/2/4,616.36,4422.56,4422.56,4366.41,4389.97,17.16
2009/2/5,557.55,4380.8,4422.41,4363.25,4363.25,-26.72
2009/2/6,719.93,4438.3,4507.3,4432.16,4471.25,108
2009/2/9,800.23,4562.68,4574.74,4494.59,4494.59,23.34
2009/2/10,595.6,4524.05,4533.95,4491.84,4526.1,31.51
2009/2/11,745.92,4448.24,4575.95,4448.24,4575.95,49.85
2009/2/12,801.42,4581.3,4594.75,4466.42,4466.42,-109.53
2009/2/13,747.81,4504.71,4599.61,4504.71,4592.5,126.08
2009/2/16,725.9,4605.77,4607.97,4575.98,4591.26,-1.24
2009/2/17,637.57,4572.97,4585.28,4475.17,4491.78,-99.48
2009/2/18,630.81,4455.75,4520.67,4428.29,4498.37,6.59
2009/2/19,707.22,4475.16,4571.31,4433.43,4528.87,30.5
2009/2/20,601,4483.91,4513.99,4436.94,4436.94,-91.93
2009/2/23,575.43,4420.43,4485.36,4371.02,4477.78,40.84
2009/2/24,566.22,4407.95,4452.96,4394.76,4430.18,-47.6
2009/2/25,713.18,4498.91,4549.32,4488.07,4493.74,63.56
2009/2/26,590.32,4548.53,4556.82,4492.7,4518.56,24.82
2009/2/27,691.26,4523.56,4564.32,4507.39,4557.15,38.59
2009/3/2,757.38,4528.27,4528.27,4408.51,4425.83,-131.32
2009/3/3,665.99,4364.37,4435.34,4328.05,4435.34,9.51
2009/3/4,888.81,4442.71,4549.98,4429.51,4541.42,106.08
2009/3/5,1070.87,4628.54,4677.89,4598.8,4637.2,95.78
2009/3/6,849.79,4604.84,4662.36,4597.89,4653.63,16.43
2009/3/9,787.74,4643.62,4660.13,4578.05,4628.24,-25.39
2009/3/10,867.13,4605.92,4688.63,4605.92,4671.02,42.78
2009/3/11,1121.97,4789.8,4798.06,4747.89,4759.96,88.94
2009/3/12,843.91,4782.21,4794.94,4743.76,4754.65,-5.31
2009/3/13,1252.81,4844.97,4923.57,4830.17,4897.39,142.74
2009/3/16,1056.86,4940.85,4991.59,4915.4,4971.32,73.93
2009/3/17,1077.21,4998.9,5050.63,4954.5,5041.39,70.07
2009/3/18,1198.28,5074.63,5083.55,5021.48,5047.54,6.15
2009/3/19,1172.54,5090.5,5125.4,5035.82,5035.93,-11.61
2009/3/20,1017.86,5060.25,5069.42,4961.62,4961.62,-74.31
2009/3/23,929.84,5022.6,5124.18,5015.82,5124.18,162.56
2009/3/24,1394.82,5237.78,5264.94,5205.94,5242.18,118
2009/3/25,1473.93,5248.78,5365.81,5226.49,5346.38,104.2
2009/3/26,1479.26,5374.77,5422.95,5335.35,5386.56,40.18
2009/3/27,1429.97,5468.49,5468.49,5367.99,5390.7,4.14
2009/3/30,1078.77,5362.9,5362.9,5166.87,5206.05,-184.65
2009/3/31,945.03,5214.96,5286.45,5194.93,5210.84,4.79
2009/4/1,1024.22,5271.83,5341.31,5271.83,5314.45,103.61
2009/4/2,1485.9,5428.92,5477.97,5401.3,5473.78,159.33
2009/4/3,1624.88,5541.34,5567.15,5482.18,5529.63,55.85
2009/4/6,1480.23,5590.7,5624.28,5521.88,5556.22,26.59
2009/4/7,1177.62,5497.88,5576.85,5484.89,5576.85,20.63
2009/4/8,1507.4,5534.58,5608.96,5435.04,5443.56,-133.29
2009/4/9,1452.81,5532.99,5667.8,5526.13,5667.8,224.24
2009/4/10,1607.63,5784.9,5788.21,5696.56,5781.96,114.16
2009/4/13,1490.66,5814.17,5861.11,5784.1,5857.64,75.68
2009/4/14,1494.54,5814.42,5898.76,5765.81,5892.68,35.04
2009/4/15,1490.5,5879.86,5904.28,5798.62,5875.19,-17.49
2009/4/16,1735.69,6009.67,6025.85,5965.48,5997.17,121.98
2009/4/17,2244.04,6068.55,6071.06,5706.03,5755.38,-241.79
2009/4/20,1218.27,5764.48,5797.63,5648.1,5781.66,26.28
2009/4/21,1230.02,5665.94,5881.41,5663.56,5881.41,99.75
2009/4/22,1359.91,5887.48,5925.92,5856.13,5886.11,4.7
2009/4/23,1306.31,5900.45,5903.47,5789.27,5875.24,-10.87
2009/4/24,1448.76,5913.13,5987.23,5824.42,5880.77,5.53
2009/4/27,1372.89,5931.87,5946.97,5672.25,5705.05,-175.72
2009/4/28,1274.01,5744.77,5773.53,5596.73,5596.73,-108.32
2009/4/29,1128.54,5627.54,5649.24,5571.93,5614.06,17.33
2009/4/30,1370.44,5964.03,5995.12,5932.03,5992.57,378.51
2009/5/4,1641.65,6285.6,6356.29,6256.29,6330.4,337.83
2009/5/5,2138.6,6557.75,6562.77,6326.76,6379.94,49.54
2009/5/6,2408.11,6389.55,6570.5,6372.94,6566.7,186.76
2009/5/7,2438.11,6603.52,6628.54,6455.23,6572.87,6.17
2009/5/8,1986.55,6510.22,6587.62,6483.21,6583.87,11
2009/5/11,1904.01,6581.7,6680.97,6571.41,6647.5,63.63
2009/5/12,1770.07,6550.28,6553.69,6404.93,6432.55,-214.95
2009/5/13,1603.37,6449.46,6512.07,6435.49,6485.14,52.59
2009/5/14,1631.6,6362.77,6435.41,6339.47,6364.17,-120.97
2009/5/15,1646.47,6446.4,6520.04,6427.63,6489.09,124.92
2009/5/18,1670.2,6516.13,6577.81,6457.14,6577.81,88.72
2009/5/19,2193.71,6750.04,6784.26,6620.53,6655.59,77.78
2009/5/20,1920.58,6708.54,6740.75,6590.79,6703.62,48.03
2009/5/21,1834.09,6690.85,6746.1,6650.33,6718.81,15.19
2009/5/22,1876.02,6650.51,6781.14,6650.51,6737.29,18.48
2009/5/25,1912.82,6838.7,6878.66,6708.19,6734.46,-2.83
2009/5/26,2004.93,6780.37,6830.24,6649.95,6683.11,-51.35
2009/5/27,2244.51,6800.56,6930.59,6743.39,6890.44,207.33
2009/6/1,2024.67,7033.33,7033.33,6892.69,6954.1,63.66
2009/6/2,2328.76,7058.12,7084.83,6899.98,6949.08,-5.02
2009/6/3,1567.03,6915,6931.29,6847.76,6893.14,-55.94
2009/6/4,1594.68,6887.88,6907.87,6716.33,6786.06,-107.08
2009/6/5,1221.98,6825.73,6829.66,6743.15,6767.1,-18.96
2009/6/6,947.13,6795.87,6856.74,6781.69,6856.74,89.64
2009/6/8,1480.6,6907.32,6907.32,6628.02,6628.02,-228.72
2009/6/9,1595.2,6636.84,6640.44,6394.34,6414.39,-213.63
2009/6/10,1146.27,6478.46,6512.22,6389.94,6462.27,47.88
2009/6/11,1170.69,6458.62,6567.37,6353.78,6567.37,105.1
2009/6/12,1294.38,6552.58,6586.2,6443.86,6448.23,-119.14
2009/6/15,1130.53,6362.22,6383.98,6188.7,6225.56,-222.67
2009/6/16,1094.74,6220.54,6257.13,6143.24,6220.81,-4.75
2009/6/17,994.16,6239.51,6306.46,6191.58,6195.91,-24.9
2009/6/18,952.26,6246.85,6279.36,6100.08,6144.53,-51.38
2009/6/19,832.47,6187.97,6231.88,6151.51,6231.15,86.62
2009/6/22,958.31,6256.38,6348.74,6193.09,6341.21,110.06
2009/6/23,919.05,6206.31,6262.29,6197.47,6197.47,-143.74
2009/6/24,1282.65,6230.76,6511.97,6191.63,6380.08,182.61
2009/6/25,1210.7,6427.88,6497.38,6404.38,6457.61,77.53
2009/6/26,1073.97,6515.64,6527.86,6460.91,6463.56,5.95
2009/6/29,903.52,6512.42,6522.13,6391.15,6391.15,-72.41
2009/6/30,904.92,6485.33,6503.98,6381.42,6432.16,41.01
2009/7/1,1058.62,6445.85,6593.78,6433.69,6578.97,146.81
2009/7/2,1387.28,6613.72,6686.7,6600.91,6667.53,88.56
2009/7/3,1134.25,6632.98,6685.28,6607.62,6665.4,-2.13
2009/7/6,1047.41,6691.02,6693.44,6615.9,6649.91,-15.49
2009/7/7,1281.05,6675.81,6745.31,6656.89,6715.22,65.31
2009/7/8,1160.65,6667.98,6692.76,6629.83,6668.14,-47.08
2009/7/9,1396.1,6696.72,6803.83,6696.72,6748.18,80.04
2009/7/10,1101.75,6807.46,6807.46,6739.05,6769.86,21.68
2009/7/13,1209.95,6795.23,6797.72,6525.9,6530.82,-239.04
2009/7/14,972.03,6584.9,6657.17,6568.91,6639.41,108.59
2009/7/15,1399.59,6672.28,6774.28,6651.86,6738.6,99.19
2009/7/16,1504.28,6863.86,6878.68,6770.51,6780.3,41.7
2009/7/17,1335.08,6851.96,6870.58,6791.75,6850.99,70.69
2009/7/20,1441.37,6921.64,6961.45,6861.02,6938.86,87.87
2009/7/21,1515.19,6995.5,7002.32,6904.88,6953.34,14.48
2009/7/22,1456.42,6979.41,7030.13,6955.37,6985.32,31.98
2009/7/23,1284.4,6987.79,7023.67,6926.27,6980.88,-4.44
2009/7/24,1498.96,7046.46,7046.46,6950.92,6973.28,-7.6
2009/7/27,1126.89,7008.18,7059.46,6954.3,7028.43,55.15
2009/7/28,1541.66,7038.73,7142.63,7038.73,7142.63,114.2
2009/7/29,1623.14,7185.52,7185.52,7070.72,7083.63,-59
2009/7/30,1463.2,7063.47,7068.43,6944.5,7027.11,-56.52
2009/7/31,1588.08,7111.15,7132.11,7044.7,7077.71,50.6
2009/8/3,1291.98,7036.47,7084.59,6986.29,7056.71,-21
2009/8/4,1604.29,7129.43,7138.94,6921.04,6955.87,-100.84
2009/8/5,1457.3,6979.73,7013.6,6827.16,6848.24,-107.63
2009/8/6,1217.92,6886.7,6888.09,6775.87,6868.65,20.41
2009/8/10,997.63,6858.87,6909.16,6836.96,6882.87,14.22
2009/8/11,1079.48,6904.45,6921.85,6812.06,6909.02,26.15
2009/8/12,1036.43,6878.34,6933.51,6864.91,6898.9,-10.12
2009/8/13,1208.25,6949.5,7037.47,6931.55,7034.96,136.06
2009/8/14,1245.23,7091.82,7132.33,7062.49,7069.51,34.55
2009/8/17,961.39,7034.27,7051.78,6931.8,6931.8,-137.71
2009/8/18,1069.71,6843.27,6904.64,6746.3,6789.77,-142.03
2009/8/19,710.65,6843.69,6854.59,6786.79,6788.58,-1.19
2009/8/20,891.31,6784.91,6784.91,6647.32,6733.23,-55.35
2009/8/21,1033.89,6785.7,6824.65,6629.1,6654.8,-78.43
2009/8/24,903.49,6766.76,6859.79,6762.68,6838.25,183.45
2009/8/25,849.02,6840.27,6865.92,6800.35,6809.41,-28.84
